id_client,culture,hectar,parcelas,rating,score,endividamento_curto,endividamento_medio,endividamento_longo,inadimplencia,amount
10701,Trigo,12,6,A,373,5356,38786,8441,0,66528
10702,Feijão,16,10,A,621,5120,5271,49905,0,98400
10703,Milho,49,10,A,457,11715,12901,97410,1,530376
10704,Trigo,47,18,C,566,14883,992,36001,0,260568
10705,Soja,50,18,D,404,10571,14770,16491,1,231250
10706,Arroz,40,10,C,793,2625,33279,37660,1,402640
10707,Arroz,27,10,B,621,16321,10005,52096,0,271782
10708,Soja,13,12,A,410,7769,22728,11796,1,60125
10709,Milho,23,10,D,497,9153,14865,38640,1,248952
10710,Milho,45,18,D,642,2606,35249,41886,1,487080
10711,Milho,4,10,B,430,4069,46069,83556,1,43296
10712,Arroz,44,6,B,345,11547,37014,66958,0,442904
10713,Arroz,29,10,A,622,11062,49077,45928,1,291914
10714,Feijão,28,10,A,475,18959,39139,405,1,172200
10715,Milho,39,8,D,301,782,10562,64574,0,422136
10716,Soja,39,24,B,715,14355,10802,53482,0,180375
10717,Arroz,25,12,D,566,2285,28480,58255,1,251650
10718,Milho,39,12,D,330,7149,49436,48193,0,422136
10719,Feijão,5,8,C,768,12181,7883,38585,1,30750
10720,Arroz,1,6,C,403,9535,35444,87801,1,10066
10721,Soja,22,18,A,771,17957,10019,62033,0,101750
10722,Trigo,12,10,B,616,4116,11891,80984,0,66528
10723,Trigo,1,10,A,491,5266,5914,4111,1,5544
10724,Milho,30,24,C,740,9297,3289,67706,1,324720
10725,Feijão,5,18,B,800,17076,3345,57526,1,30750
10726,Arroz,47,8,C,333,1785,31671,72690,0,473102
10727,Feijão,19,10,B,832,5026,37635,6433,0,116850
10728,Soja,21,6,B,723,11163,27375,36718,0,97125
10729,Arroz,2,6,D,395,4141,27861,39074,0,20132
10730,Arroz,34,8,D,410,1660,30862,83643,0,342244
10731,Trigo,5,18,A,790,9741,37111,41276,1,27720
10732,Feijão,34,12,A,523,10489,14388,65763,0,209100
10733,Feijão,48,6,D,682,14906,3127,9656,0,295200
10734,Feijão,30,24,D,774,19113,46598,54747,0,184500
10735,Milho,30,18,B,574,10119,27184,23918,1,324720
10736,Arroz,25,8,B,611,7489,24594,34339,0,251650
10737,Trigo,45,24,B,824,14749,31989,6571,1,249480
10738,Soja,12,8,B,538,18392,45584,68193,0,55500
10739,Trigo,44,12,A,463,3927,37315,7499,0,243936
10740,Arroz,22,10,B,432,16140,2875,90820,1,221452
10741,Soja,47,8,A,634,15659,40254,39633,1,217375
10742,Soja,34,8,B,664,9575,28471,23311,0,157250
10743,Soja,14,10,D,408,11015,28381,52818,1,64750
10744,Trigo,31,18,A,303,4981,12362,65590,0,171864
10745,Milho,16,18,B,366,19499,32945,61017,0,173184
10746,Soja,44,24,C,715,6937,40830,49417,1,203500
10747,Trigo,20,12,D,791,4572,8964,75994,1,110880
10748,Trigo,33,24,A,690,16234,15395,95975,1,182952
10749,Milho,48,18,B,773,3195,9327,44224,1,519552
10750,Soja,6,18,C,572,15918,39841,6762,1,27750
10751,Feijão,32,10,D,300,11806,49245,24128,0,196800
10752,Soja,43,18,B,726,11508,47954,91761,0,198875
10753,Trigo,3,10,D,729,5088,47125,25143,0,16632
10754,Milho,15,18,A,355,14793,28172,86014,1,162360
10755,Trigo,47,24,C,733,2093,35916,65289,0,260568
10756,Feijão,28,10,D,823,13213,26957,93584,1,172200
10757,Arroz,2,24,A,366,14326,6715,4200,0,20132
10758,Soja,15,18,B,482,13464,31508,970,0,69375
10759,Arroz,35,6,D,410,18581,35889,6241,1,352310
10760,Feijão,45,10,A,445,2286,1774,53306,1,276750
10761,Soja,8,8,B,388,1743,27811,63782,0,37000
10762,Milho,6,12,D,779,789,10947,36147,0,64944
10763,Feijão,34,18,B,619,10644,23387,64899,1,209100
10764,Trigo,15,18,D,622,14909,40643,35811,0,83160
10765,Trigo,48,12,D,487,6485,28612,40032,1,266112
10766,Soja,45,8,A,602,16303,28613,75972,0,208125
10767,Soja,21,24,C,657,18187,18848,88620,0,97125
10768,Soja,1,12,A,584,8133,44243,71461,1,4625
10769,Soja,3,10,C,533,4104,46495,95726,1,13875
10770,Arroz,16,8,D,301,11749,22107,39413,1,161056
10771,Milho,26,18,B,640,26,22616,47562,0,281424
10772,Milho,50,10,C,729,8850,11577,71948,0,541200
10773,Feijão,38,24,B,747,18731,46681,71243,0,233700
10774,Arroz,10,8,B,608,3970,14315,27497,0,100660
10775,Feijão,7,8,A,695,996,11147,49203,1,43050
10776,Soja,9,18,C,563,13924,10917,22832,0,41625
10777,Soja,1,18,D,691,8471,14099,96532,1,4625
10778,Trigo,40,10,C,745,3205,17105,79499,1,221760
10779,Soja,46,12,A,607,10491,22467,5013,0,212750
10780,Arroz,2,6,D,816,8473,9045,79688,1,20132
10781,Soja,40,18,D,437,6471,21305,50399,1,185000
10782,Milho,16,10,B,497,2545,2449,18535,1,173184
10783,Milho,40,6,D,741,13755,27048,74044,0,432960
10784,Soja,45,12,B,706,11713,25995,79294,0,208125
10785,Feijão,38,18,A,581,13893,38017,42637,0,233700
10786,Trigo,43,18,A,318,5701,6488,53099,0,238392
10787,Trigo,3,24,A,626,8035,25478,99153,1,16632
10788,Soja,29,24,C,473,4144,10779,48328,1,134125
10789,Arroz,38,18,B,760,15562,10891,33889,0,382508
10790,Soja,17,18,A,358,17429,35754,21878,1,78625
10791,Milho,30,6,A,384,19085,18872,48270,0,324720
10792,Soja,7,6,D,763,9809,8891,65987,0,32375
10793,Milho,9,24,A,835,6877,42500,83849,0,97416
10794,Arroz,35,12,B,459,10257,23075,11194,0,352310
10795,Soja,24,24,A,301,18669,24846,97772,1,111000
10796,Arroz,18,6,C,455,12160,17486,82691,1,181188
10797,Trigo,39,6,C,359,4645,171,99797,1,216216
10798,Trigo,10,12,A,796,16195,12867,89081,0,55440
10799,Soja,46,10,A,519,17109,34042,9924,0,212750
10800,Feijão,25,24,A,592,18138,10130,77611,0,153750
10801,Soja,29,6,A,628,7041,40891,77690,1,134125
10802,Feijão,50,12,B,805,17361,2736,57513,0,307500
10803,Feijão,34,8,B,750,16886,7647,57230,1,209100
10804,Arroz,44,10,B,790,8407,43752,514,1,442904
10805,Trigo,39,18,C,485,18052,46394,60133,1,216216
10806,Trigo,47,6,D,404,15213,32786,9127,1,260568
10807,Feijão,13,18,A,477,1139,46239,13453,1,79950
10808,Trigo,8,8,B,668,15339,20633,23919,1,44352
10809,Feijão,11,12,B,467,2233,45576,98681,0,67650
10810,Soja,15,12,D,843,320,7834,35810,1,69375
10811,Milho,15,6,D,428,13887,12966,80884,1,162360
10812,Feijão,17,24,D,701,754,39241,34362,1,104550
10813,Trigo,50,10,A,730,4180,652,16553,0,277200
10814,Milho,29,10,A,623,13935,42423,23252,1,313896
10815,Feijão,25,12,C,453,18621,2770,91443,0,153750
10816,Trigo,39,10,D,301,16822,6124,14758,1,216216
10817,Trigo,16,24,A,732,6991,45084,75882,1,88704
10818,Feijão,21,18,D,310,4535,45124,78873,0,129150
10819,Feijão,44,8,A,698,16422,41418,854,1,270600
10820,Soja,2,6,D,414,15412,19340,43823,0,9250
10821,Soja,23,24,D,697,17837,32604,68256,0,106375
10822,Arroz,35,10,B,697,10722,35652,73730,0,352310
10823,Feijão,29,6,B,441,10928,42122,86195,1,178350
10824,Arroz,21,10,C,411,10134,13472,56174,0,211386
10825,Soja,50,8,C,815,11500,505,38645,1,231250
10826,Feijão,4,6,C,759,7520,36288,38314,0,24600
10827,Trigo,18,6,C,642,12688,2031,65452,0,99792
10828,Arroz,10,12,A,473,9583,4496,44049,0,100660
10829,Soja,4,12,C,806,3661,45271,47265,1,18500
10830,Feijão,18,12,A,732,12687,15180,28432,1,110700
10831,Arroz,20,24,D,780,6171,17046,27549,0,201320
10832,Milho,22,6,B,652,9953,12080,46391,0,238128
10833,Milho,41,12,A,662,6549,40847,23789,0,443784
10834,Milho,2,24,C,755,4512,1293,46822,1,21648
10835,Feijão,35,6,D,624,12046,22512,21637,1,215250
10836,Milho,17,12,B,350,7531,19793,20575,1,184008
10837,Arroz,48,8,C,779,13189,37369,51403,1,483168
10838,Soja,14,24,A,789,2202,44025,57993,1,64750
10839,Trigo,6,8,D,566,13327,26779,32019,0,33264
10840,Soja,50,18,D,552,3237,36556,3929,1,231250
10841,Feijão,20,24,B,312,6631,3530,8112,0,123000
10842,Soja,39,8,C,461,18517,25733,75133,0,180375
10843,Soja,39,12,A,688,18808,9664,86240,0,180375
10844,Feijão,21,10,A,574,3285,38208,24563,0,129150
10845,Soja,43,8,D,636,213,38810,93387,1,198875
10846,Arroz,25,8,D,383,16585,16743,29083,0,251650
10847,Feijão,25,10,C,827,14164,7968,18671,1,153750
10848,Trigo,45,10,D,568,19050,5843,91924,0,249480
10849,Feijão,35,6,C,822,8821,44594,97835,1,215250
10850,Milho,23,18,B,698,16924,30738,90691,0,248952
10851,Arroz,13,12,D,497,2279,48352,67510,1,130858
10852,Feijão,4,12,C,481,8970,35730,40627,1,24600
10853,Milho,25,8,A,437,13958,27121,92247,1,270600
10854,Trigo,22,24,D,741,3018,43437,12617,1,121968
10855,Milho,35,8,D,563,17216,30463,60421,1,378840
10856,Milho,6,12,B,590,7915,42160,30420,1,64944
10857,Trigo,32,6,A,612,3318,3861,24412,1,177408
10858,Soja,20,24,A,626,12932,6634,53640,0,92500
10859,Feijão,30,10,B,730,5368,40604,65467,0,184500
10860,Soja,40,10,A,457,19537,28473,93837,1,185000
10861,Feijão,8,12,D,684,7441,27001,36211,0,49200
10862,Soja,37,18,D,721,12552,18117,40715,1,171125
10863,Milho,38,18,D,584,14278,39332,70034,1,411312
10864,Feijão,44,24,A,551,16778,4145,7526,1,270600
10865,Arroz,17,18,B,823,61,49838,66381,1,171122
10866,Milho,40,24,A,302,13505,32560,69844,0,432960
10867,Trigo,6,10,C,681,14200,18419,98789,1,33264
10868,Trigo,6,24,D,500,17632,26491,45319,0,33264
10869,Feijão,35,18,C,369,13672,6119,66891,1,215250
10870,Feijão,8,8,D,824,10740,30191,22050,0,49200
10871,Trigo,45,12,D,560,3408,5854,25594,0,249480
10872,Arroz,31,8,C,848,5407,10623,31956,0,312046
10873,Trigo,14,12,A,670,7294,7383,94709,0,77616
10874,Trigo,36,8,C,332,17885,19416,26013,0,199584
10875,Milho,34,12,D,615,9382,33712,15045,1,368016
10876,Arroz,41,24,B,594,8332,16699,72409,0,412706
10877,Arroz,14,6,A,734,14915,12807,97963,0,140924
10878,Milho,25,6,B,329,10219,39685,10607,0,270600
10879,Milho,28,10,A,578,10080,23423,58104,1,303072
10880,Trigo,9,6,B,801,6654,21888,27464,0,49896
10881,Arroz,42,18,D,430,6327,18310,39673,1,422772
10882,Milho,49,8,D,605,15443,953,99142,1,530376
10883,Soja,35,12,D,362,1265,40971,64061,0,161875
10884,Soja,21,6,B,813,14236,33942,54039,0,97125
10885,Arroz,40,24,A,618,888,39243,66561,0,402640
10886,Milho,46,10,B,624,11544,1864,14225,1,497904
10887,Arroz,1,24,C,837,17597,35711,83403,0,10066
10888,Feijão,9,8,B,652,18241,12091,64612,1,55350
10889,Trigo,1,6,D,422,2026,14615,5695,1,5544
10890,Trigo,33,6,C,561,17019,23341,37794,0,182952
10891,Arroz,50,6,C,826,3551,1007,61423,1,503300
10892,Milho,43,8,B,359,16073,45217,688,1,465432
10893,Milho,14,24,A,736,5796,27860,18080,0,151536
10894,Arroz,26,24,A,357,7515,9552,52355,1,261716
10895,Feijão,47,8,C,596,11735,47011,21335,0,289050
10896,Arroz,47,8,C,374,9685,8493,74390,0,473102
10897,Milho,19,10,C,658,1457,9905,27772,0,205656
10898,Arroz,9,24,D,461,8865,3805,2638,0,90594
10899,Arroz,7,10,C,462,1082,39406,8029,1,70462
10900,Feijão,1,24,C,747,2939,15476,577,1,6150
10901,Soja,50,18,B,586,17535,11536,28458,0,231250
10902,Arroz,12,6,A,442,6586,19566,49347,1,120792
10903,Arroz,39,18,C,643,6260,34360,48305,1,392574
10904,Trigo,48,24,D,586,16615,37358,3598,1,266112
10905,Soja,3,10,A,679,12431,5226,49502,1,13875
10906,Trigo,18,8,D,677,10816,28459,23906,0,99792
10907,Arroz,17,10,C,711,6100,1930,65999,0,171122
10908,Soja,49,24,B,757,11879,18650,48397,0,226625
10909,Soja,6,24,B,628,1613,45669,43588,0,27750
10910,Milho,10,10,A,327,10514,18701,44001,1,108240
10911,Soja,35,24,D,735,5878,4261,53998,0,161875
10912,Feijão,41,10,C,629,6535,22172,41933,0,252150
10913,Milho,29,12,A,681,11753,43211,49073,0,313896
10914,Milho,18,10,B,357,11692,49850,41871,1,194832
10915,Feijão,7,18,C,728,1874,26668,10314,1,43050
10916,Arroz,20,12,D,757,11289,47779,16755,1,201320
10917,Soja,5,8,C,438,15964,11655,75264,1,23125
10918,Feijão,37,18,D,722,3199,3604,43627,0,227550
10919,Feijão,40,6,C,746,19018,38172,57622,1,246000
10920,Milho,41,8,A,330,6069,2394,39700,1,443784
10921,Feijão,15,6,A,315,1530,35847,6636,0,92250
10922,Trigo,32,10,B,738,8224,28326,5804,0,177408
10923,Arroz,23,10,C,385,8357,6140,42779,0,231518
10924,Milho,20,24,A,787,6446,14443,24023,0,216480
10925,Feijão,5,10,A,498,17165,18660,39987,1,30750
10926,Soja,29,12,C,507,11367,39271,21033,0,134125
10927,Arroz,39,18,C,753,9442,14357,91534,0,392574
10928,Trigo,27,12,C,600,12726,25727,2875,0,149688
10929,Trigo,26,10,C,341,9376,38632,98929,0,144144
10930,Feijão,18,6,C,738,12950,43109,30549,0,110700
10931,Soja,39,24,D,556,1279,6213,39846,1,180375
10932,Feijão,44,6,C,827,9981,23139,77555,1,270600
10933,Feijão,6,12,D,809,7028,38783,46233,1,36900
10934,Trigo,5,6,B,489,15949,29967,37984,0,27720
10935,Milho,7,18,C,710,15004,20892,14176,1,75768
10936,Feijão,7,18,A,361,14221,2447,46839,0,43050
10937,Trigo,17,10,A,495,2514,33575,25327,1,94248
10938,Trigo,8,6,B,476,5820,41634,93765,0,44352
10939,Soja,8,6,D,617,4535,29597,19355,1,37000
10940,Trigo,33,12,D,741,13658,47772,5496,1,182952
10941,Soja,46,10,C,578,5374,20218,81152,1,212750
10942,Trigo,26,8,A,403,12751,18467,9183,1,144144
10943,Soja,45,8,B,705,11551,6725,16430,0,208125
10944,Feijão,1,10,D,684,18526,42035,60459,0,6150
10945,Milho,38,8,B,458,8745,27773,78699,1,411312
10946,Soja,28,6,C,833,17788,35067,57231,1,129500
10947,Trigo,6,18,A,483,13324,39868,49412,0,33264
10948,Milho,36,8,D,301,17478,24736,88006,1,389664
10949,Feijão,44,18,C,718,7028,24109,16953,0,270600
10950,Soja,1,12,B,439,7063,17681,73747,0,4625
10951,Trigo,3,10,D,837,7399,8147,15510,1,16632
10952,Soja,8,12,D,416,8660,29525,81710,0,37000
10953,Soja,8,12,C,546,9294,4759,75496,0,37000
10954,Soja,14,10,D,768,15244,21370,15016,0,64750
10955,Soja,25,12,A,658,4476,6974,11081,1,115625
10956,Arroz,22,18,A,378,17500,28322,17310,0,221452
10957,Arroz,7,8,A,495,4887,2790,72811,0,70462
10958,Milho,4,12,B,659,4813,10398,14264,0,43296
10959,Milho,45,24,C,426,16158,38019,21003,0,487080
10960,Feijão,49,10,B,524,5697,15603,90364,0,301350
10961,Milho,1,18,C,633,8881,40196,35143,1,10824
10962,Arroz,32,10,A,615,190,39057,98677,1,322112
10963,Feijão,5,8,A,589,1245,5902,73262,1,30750
10964,Arroz,45,10,A,687,12436,48146,51497,0,452970
10965,Soja,24,18,A,710,6365,13773,52384,1,111000
10966,Arroz,20,24,D,352,4481,5833,45447,1,201320
10967,Arroz,13,6,D,713,9111,42222,558,0,130858
10968,Milho,4,12,B,563,8464,11549,34349,1,43296
10969,Trigo,31,6,B,424,14732,4977,84064,1,171864
10970,Soja,9,24,C,421,6512,37761,56988,0,41625
10971,Feijão,6,12,C,519,13370,22797,22969,1,36900
10972,Milho,33,12,A,843,5546,4971,62166,1,357192
10973,Milho,8,24,B,504,104,13100,13174,0,86592
10974,Arroz,22,24,C,753,7681,39538,36097,1,221452
10975,Feijão,5,6,D,314,9774,30477,86347,1,30750
10976,Arroz,27,8,D,660,521,4370,5693,0,271782
10977,Soja,16,8,D,390,1616,38303,83485,0,74000
10978,Trigo,19,8,C,549,12871,37958,18637,0,105336
10979,Soja,45,24,A,517,1126,18145,98188,1,208125
10980,Arroz,22,8,B,575,2256,35232,65310,1,221452
10981,Soja,31,18,B,596,12871,39594,48061,0,143375
10982,Trigo,21,18,D,640,19688,38678,7016,0,116424
10983,Feijão,41,24,B,651,18644,1997,31396,0,252150
10984,Milho,42,6,A,685,15674,584,98975,0,454608
10985,Trigo,35,24,D,727,14870,8238,56596,0,194040
10986,Trigo,26,12,B,517,12859,31625,1228,0,144144
10987,Trigo,15,24,B,695,15962,10887,39007,0,83160
10988,Feijão,11,6,A,830,18654,4627,66802,0,67650
10989,Feijão,43,8,D,693,9578,13638,55352,1,264450
10990,Feijão,8,8,C,671,6835,24299,87570,0,49200
10991,Arroz,31,12,B,498,19927,37881,36037,0,312046
10992,Arroz,33,12,A,730,14797,43314,91893,1,332178
10993,Trigo,8,10,D,587,3947,26992,53591,0,44352
10994,Milho,2,6,D,344,3739,25528,37880,0,21648
10995,Feijão,6,6,B,605,5259,4960,69638,0,36900
10996,Soja,39,8,A,818,905,25921,37789,0,180375
10997,Milho,38,18,A,352,19831,25767,9748,1,411312
10998,Trigo,12,24,D,491,19949,49686,1491,0,66528
10999,Milho,5,18,C,618,10492,44553,7317,0,54120
11000,Feijão,30,8,D,593,10206,48525,13310,1,184500
11001,Arroz,5,6,B,398,11627,4370,58471,0,50330
11002,Trigo,43,8,A,700,15971,20777,95687,1,238392
11003,Trigo,6,24,B,677,16719,11018,6702,1,33264
11004,Feijão,30,24,C,800,15958,45020,98632,1,184500
11005,Trigo,1,8,C,350,7894,16712,30722,0,5544
11006,Feijão,41,24,A,813,3260,40218,19664,1,252150
11007,Feijão,11,12,A,549,13234,17625,90574,1,67650
11008,Milho,20,8,A,316,19860,40264,14980,1,216480
11009,Soja,46,18,A,331,7612,8140,80707,1,212750
11010,Feijão,23,18,A,761,9803,39854,64894,1,141450
11011,Milho,25,12,D,630,3446,7918,94142,0,270600
11012,Arroz,28,6,B,658,6118,26488,717,1,281848
11013,Trigo,21,12,A,635,19042,33955,80623,0,116424
11014,Arroz,24,10,C,529,3923,9241,71755,0,241584
11015,Soja,17,10,C,730,10870,29085,19239,1,78625
11016,Milho,47,12,A,609,7333,36020,64104,1,508728
11017,Arroz,29,12,A,333,3026,17034,25587,1,291914
11018,Trigo,8,12,A,373,4220,20406,90877,0,44352
11019,Soja,19,18,B,459,14291,16515,33371,0,87875
11020,Feijão,3,8,C,649,12211,2427,85043,1,18450
11021,Trigo,33,8,D,658,15579,46437,86152,1,182952
11022,Soja,9,18,A,783,8363,250,10949,1,41625
11023,Trigo,14,24,A,656,1475,44959,55629,0,77616
11024,Milho,43,10,A,848,605,44628,43707,1,465432
11025,Milho,50,24,C,555,8572,32440,46312,0,541200
11026,Arroz,42,18,C,447,356,11925,48235,0,422772
11027,Trigo,4,6,D,724,7252,43110,76681,0,22176
11028,Feijão,29,10,B,367,6459,28790,55921,0,178350
11029,Trigo,17,18,D,546,4502,6883,77741,0,94248
11030,Soja,16,6,C,480,10563,39630,33132,1,74000
11031,Soja,47,24,C,467,17742,49982,76736,0,217375
11032,Trigo,42,24,B,771,13211,917,3992,0,232848
11033,Milho,13,8,D,734,9360,40569,60850,1,140712
11034,Trigo,41,24,D,816,18669,6201,40947,0,227304
11035,Trigo,24,18,A,625,8990,43813,84849,0,133056
11036,Feijão,4,18,C,426,17077,30556,26306,0,24600
11037,Feijão,38,18,A,620,1676,32760,14381,0,233700
11038,Milho,4,6,A,647,2527,49807,44688,1,43296
11039,Feijão,39,8,C,673,18857,29158,10783,0,239850
11040,Arroz,28,6,C,636,15898,34793,97836,1,281848
11041,Milho,39,8,B,329,12758,45197,80136,1,422136
11042,Soja,17,24,B,785,16595,8983,94673,0,78625
11043,Trigo,2,24,B,835,9030,28814,70530,0,11088
11044,Arroz,3,18,A,738,15591,27885,62982,0,30198
11045,Soja,41,6,A,419,15382,18522,56634,1,189625
11046,Trigo,27,18,D,328,18948,8142,92517,1,149688
11047,Arroz,49,8,B,604,16829,16321,79084,1,493234
11048,Soja,5,6,B,519,19383,13448,1706,1,23125
11049,Arroz,12,12,B,699,682,16709,55316,0,120792
11050,Milho,16,8,A,577,12404,47933,79100,0,173184
11051,Arroz,16,10,C,765,6072,49081,22903,0,161056
11052,Trigo,38,12,D,591,3084,46644,33881,0,210672
11053,Feijão,33,10,C,383,8272,734,99249,0,202950
11054,Trigo,24,24,A,602,13113,48684,56749,0,133056
11055,Trigo,1,10,D,722,10716,30568,33756,0,5544
11056,Soja,45,24,D,802,19136,33704,22084,0,208125
11057,Arroz,5,8,D,495,3367,38353,28175,1,50330
11058,Soja,18,10,D,715,1385,46858,79935,0,83250
11059,Feijão,48,6,B,524,7591,47096,11144,1,295200
11060,Feijão,47,6,A,739,7106,10019,85526,0,289050
11061,Trigo,34,8,C,533,15112,36096,44918,1,188496
11062,Soja,23,8,B,517,2284,26082,20840,0,106375
11063,Soja,13,6,D,421,4366,7474,93762,0,60125
11064,Arroz,31,6,C,760,10012,34657,13369,1,312046
11065,Arroz,31,6,C,484,8113,25229,62129,1,312046
11066,Feijão,27,6,A,380,3418,48715,32547,0,166050
11067,Arroz,43,24,A,446,18411,26650,11692,0,432838
11068,Milho,41,6,C,647,1351,2751,90482,0,443784
11069,Feijão,3,24,D,688,16573,6521,47898,0,18450
11070,Arroz,28,24,B,713,19220,20676,70364,0,281848
11071,Feijão,40,6,D,777,6316,46251,62416,0,246000
11072,Trigo,18,18,C,346,15015,34068,9442,0,99792
11073,Arroz,38,8,B,687,8767,31925,16883,0,382508
11074,Trigo,34,24,C,844,15286,40708,40297,0,188496
11075,Trigo,28,18,D,593,13481,36712,93017,1,155232
11076,Trigo,16,10,A,409,15233,14443,46137,0,88704
11077,Soja,34,6,D,529,17616,25155,26624,0,157250
11078,Feijão,50,10,B,316,838,26314,32033,0,307500
11079,Soja,47,10,A,706,9859,9357,48595,1,217375
11080,Trigo,43,8,B,392,16842,47183,37399,1,238392
11081,Trigo,11,10,C,400,8555,42564,72952,0,60984
11082,Arroz,33,8,A,818,11184,37441,80577,1,332178
11083,Feijão,45,18,C,497,12476,33301,70445,1,276750
11084,Arroz,10,6,B,468,18239,45382,25546,0,100660
11085,Milho,21,6,B,796,9404,37425,12693,0,227304
11086,Milho,26,18,B,440,995,2938,17554,1,281424
11087,Soja,22,10,A,332,10573,11516,42267,1,101750
11088,Milho,29,6,B,715,19057,2915,64432,1,313896
11089,Milho,29,10,A,389,4221,12655,26377,0,313896
11090,Arroz,28,12,D,597,9355,48195,3715,0,281848
11091,Arroz,16,18,B,708,7166,44827,93639,1,161056
11092,Trigo,49,24,B,403,11579,4420,5615,1,271656
11093,Trigo,18,10,B,482,5040,11045,91689,0,99792
11094,Feijão,35,8,B,485,14817,41914,4818,1,215250
11095,Soja,40,10,A,649,11807,1876,27137,0,185000
11096,Soja,5,6,D,608,11615,13167,58747,0,23125
11097,Feijão,42,10,A,392,3085,7389,62130,0,258300
11098,Arroz,1,18,A,658,18138,10472,36164,1,10066
11099,Milho,14,24,B,414,10955,25211,43419,1,151536
11100,Feijão,12,8,B,458,10978,39357,38228,1,73800
11101,Feijão,10,10,B,811,15303,48708,92484,0,61500
11102,Arroz,3,10,A,723,4305,30848,53066,0,30198
11103,Feijão,13,12,B,595,4787,28266,84988,1,79950
11104,Milho,7,10,C,529,8364,19029,79158,0,75768
11105,Arroz,3,6,D,487,5052,6672,85757,1,30198
11106,Trigo,45,24,D,803,10825,10301,97122,0,249480
11107,Soja,18,6,A,836,15294,10233,46394,1,83250
11108,Trigo,44,12,A,593,5636,23861,2646,1,243936
11109,Feijão,41,24,C,586,18443,1211,44960,0,252150
11110,Feijão,22,6,A,617,18816,19961,12142,0,135300
11111,Soja,2,10,A,617,19339,35713,89118,1,9250
11112,Trigo,37,6,C,710,19568,23554,65037,1,205128
11113,Arroz,33,8,C,795,16391,37690,31962,1,332178
11114,Milho,29,18,B,334,13004,49537,76289,0,313896
11115,Milho,11,8,B,764,19684,3026,41280,1,119064
11116,Trigo,41,6,A,314,9272,25966,90959,0,227304
11117,Milho,34,18,D,589,12834,47534,82524,1,368016
11118,Feijão,4,6,C,713,3960,26966,96729,1,24600
11119,Milho,31,12,B,697,1937,18825,63424,0,335544
11120,Arroz,48,12,C,676,14493,23140,32626,0,483168
11121,Trigo,16,12,D,375,566,19352,85370,1,88704
11122,Trigo,46,12,D,843,10109,4863,98339,0,255024
11123,Arroz,23,6,B,781,3116,18158,34185,1,231518
11124,Trigo,5,6,A,325,1596,5826,87877,0,27720
11125,Arroz,25,6,B,764,9164,42365,53031,0,251650
11126,Feijão,11,8,C,322,600,4041,34148,0,67650
11127,Soja,35,24,C,434,18476,46684,11414,1,161875
11128,Feijão,29,8,D,800,5175,14461,1771,1,178350
11129,Milho,35,12,C,712,13074,16066,23875,1,378840
11130,Arroz,10,24,D,524,8924,47715,96758,0,100660
11131,Trigo,11,6,B,674,1376,22947,91820,1,60984
11132,Arroz,16,8,C,778,2521,33954,93910,1,161056
11133,Milho,25,6,B,748,6496,10258,40677,1,270600
11134,Soja,7,12,C,530,11469,25283,70135,1,32375
11135,Feijão,42,10,B,749,6191,2161,48205,1,258300
11136,Soja,13,10,B,604,11211,13759,47966,1,60125
11137,Milho,31,18,B,727,12635,6822,57909,1,335544
11138,Milho,4,12,D,464,8697,21471,94232,1,43296
11139,Soja,21,18,A,761,6690,8021,61391,0,97125
